Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward
2578,B4_LC,PC,GW,1,1,,
2579,B4_LC,PI,NW,1,0,,
2580,B4_LC,PC,NAL,-1,0,,
2581,B4_LC,PC,GW,1,1,,
2582,B4_LC,PC,GW,1,1,,
2583,B4_LC,PI,GAL,-1,1,,
2584,B4_LC,PC,NAL,-1,0,,
2585,B4_LC,PC,GW,1,1,,
2586,B4_LC,PC,GW,1,1,,
2587,B4_LC,PI,NW,1,0,,
2588,B4_LC,PC,GW,1,1,,
2589,B4_LC,PC,NAL,-1,0,,
2590,B4_LC,PC,GW,1,1,,
2591,B4_LC,PC,GW,1,1,,
2592,B4_LC,PC,GW,1,1,,
2593,B4_LC,PI,NW,1,0,,
2594,B4_LC,PC,GW,1,1,,
2595,B4_LC,PI,NW,1,0,,
2596,B4_LC,PC,NAL,-1,0,,
2597,B4_LC,PC,NAL,-1,0,,
2598,B4_LC,PC,GW,1,1,,
2599,B4_LC,PC,GW,1,1,,
2600,B4_LC,PC,GW,1,1,,
2601,B4_LC,PC,NAL,-1,0,,
2602,B4_LC,PI,GAL,-1,1,,
2603,B4_LC,PC,NAL,-1,0,,
2604,B4_LC,PC,GW,1,1,,
2605,B4_LC,PC,NAL,-1,0,,
2606,B4_LC,PC,GW,1,1,,
2607,B4_LC,PI,GAL,-1,1,,
2608,B4_LC,PC,GW,1,1,,
2609,B4_LC,PC,GW,1,1,,
2610,B4_LC,PC,GW,1,1,,
2611,B4_LC,PC,GW,1,1,,
2612,B4_LC,PC,NAL,-1,0,,
2613,B4_LC,PC,NAL,-1,0,,
2614,B4_LC,PC,GW,1,1,,
2615,B4_LC,PI,NW,1,0,,
2616,B4_LC,PC,NAL,-1,0,,
2617,B4_LC,PC,GW,1,1,,
2618,B4_LC,PI,NW,1,0,,
2619,B4_LC,PI,GAL,-1,1,,
2620,B4_LC,PI,NW,1,0,,
2621,B4_LC,PI,NW,1,0,,
2622,B4_LC,PI,NW,1,0,,
2623,B4_LC,PI,NW,1,0,,
2624,B4_LC,PC,GW,1,1,,
2625,B4_LC,PI,NW,1,0,,
2626,B4_LC,PC,NAL,-1,0,,
2627,B4_LC,PI,NW,1,0,,
2628,B4_LC,PC,GW,1,1,,
2629,B4_LC,PC,GW,1,1,,
2630,B4_LC,PC,GW,1,1,,
2631,B4_LC,PC,NAL,-1,0,,
2632,B4_LC,PC,GW,1,1,,
2633,B4_LC,PC,GW,1,1,,
2634,B4_LC,PI,NW,1,0,,
2635,B4_LC,PC,NAL,-1,0,,
2636,B4_LC,PC,NAL,-1,0,,
2637,B4_LC,PC,GW,1,1,,
2638,B4_LC,PI,GAL,-1,1,,
2639,B4_LC,PC,GW,1,1,,
2640,B4_LC,PI,NW,1,0,,
2641,B4_LC,PC,GW,1,1,,
2642,B4_LC,PC,NAL,-1,0,,
2643,B4_LC,PC,NAL,-1,0,,
2644,B4_LC,PC,NAL,-1,0,,
2645,B4_LC,PC,GW,1,1,,
2646,B4_LC,PC,NAL,-1,0,,
2647,B4_LC,PC,NAL,-1,0,,
2648,B4_LC,PC,GW,1,1,,
2649,B4_LC,PC,NAL,-1,0,,
2650,B4_LC,PC,NAL,-1,0,,
2651,B4_LC,PC,GW,1,1,,
2652,B4_LC,PC,GW,1,1,,
2653,B4_LC,PC,GW,1,1,,
2654,B4_LC,PI,GAL,-1,1,,
2655,B4_LC,PC,GW,1,1,,
2656,B4_LC,PC,NAL,-1,0,,
2657,B4_LC,PC,GW,1,1,,
2658,B4_LC,PI,NW,1,0,,
2659,B4_LC,PI,NW,1,0,,
2660,B4_LC,PC,NAL,-1,0,,
2661,B4_LC,PC,GW,1,1,,
2662,B4_LC,PC,NAL,-1,0,,
2663,B4_LC,PI,GAL,-1,1,,
2664,B4_LC,PI,GAL,-1,1,,
2665,B4_LC,PC,GW,1,1,,
2666,B4_LC,PC,GW,1,1,,
2667,B4_LC,PC,GW,1,1,,
2668,B4_LC,PC,GW,1,1,,
2669,B4_LC,PC,NAL,-1,0,,
2670,B4_LC,PC,NAL,-1,0,,
2671,B4_LC,PC,NAL,-1,0,,
2672,B4_LC,PC,NAL,-1,0,,
2673,B4_LC,PC,NAL,-1,0,,
2674,B4_LC,PI,NW,1,0,,
2675,B4_LC,PC,GW,1,1,,
2676,B4_LC,PI,NW,1,0,,
2677,B4_LC,PC,NAL,-1,0,,
2678,B4_LC,PI,GAL,-1,1,,
2679,B4_LC,PC,GW,1,1,,
2680,B4_LC,PC,GW,1,1,,
2681,B4_LC,PC,GW,1,1,,
2682,B4_LC,PI,GAL,-1,1,,
2683,B4_LC,PI,GAL,-1,1,,
2684,B4_LC,PC,GW,1,1,,
2685,B4_LC,PC,GW,1,1,,
2686,B4_LC,PC,NAL,-1,0,,
2687,B4_LC,PC,GW,1,1,,
2688,B4_LC,PI,GAL,-1,1,,
2689,B4_LC,PC,GW,1,1,,
2690,B4_LC,PC,NAL,-1,0,,
2691,B4_LC,PI,NW,1,0,,
2692,B4_LC,PC,GW,1,1,,
2693,B4_LC,PI,NW,1,0,,
2694,B4_LC,PC,NAL,-1,0,,
2695,B4_LC,PC,NAL,-1,0,,
2696,B4_LC,PC,NAL,-1,0,,
2697,B4_LC,PI,GAL,-1,1,,
2698,B4_LC,PC,NAL,-1,0,,
2699,B4_LC,PC,NAL,-1,0,,
2700,B4_LC,PC,NAL,-1,0,,
2701,B4_LC,PI,GAL,-1,1,,
2702,B4_LC,PC,NAL,-1,0,,
2703,B4_LC,PC,NAL,-1,0,,
2704,B4_LC,PC,GW,1,1,,
2705,B4_LC,PC,NAL,-1,0,,
2706,B4_LC,PC,NAL,-1,0,,
2707,B4_LC,PC,NAL,-1,0,,
2708,B4_LC,PC,NAL,-1,0,,
2709,B4_LC,PC,NAL,-1,0,,
2710,B4_LC,PC,GW,1,1,,
2711,B4_LC,PC,GW,1,1,,
2712,B4_LC,PC,NAL,-1,0,,
2713,B4_LC,PC,GW,1,1,,
2714,B4_LC,PI,GAL,-1,1,,
2715,B4_LC,PI,GAL,-1,1,,
2716,B4_LC,PC,GW,1,1,,
2717,B4_LC,PC,NAL,-1,0,,
2718,B4_LC,PC,NAL,-1,0,,
2719,B4_LC,PC,NAL,-1,0,,
2720,B4_LC,PI,GAL,-1,1,,
2721,B4_LC,PC,NAL,-1,0,,
2722,B4_LC,PC,GW,1,1,,
2723,B4_LC,PC,GW,1,1,,
2724,B4_LC,PC,GW,1,1,,
2725,B4_LC,PC,NAL,-1,0,,
2726,B4_LC,PC,NAL,-1,0,,
2727,B4_LC,PC,NAL,-1,0,,
2728,B4_LC,PC,NAL,-1,0,,
2729,B4_LC,PC,GW,1,1,,
2730,B4_LC,PC,GW,1,1,,
2731,B4_LC,PI,GAL,-1,1,,
2732,B4_LC,PC,GW,1,1,,
2733,B4_LC,PI,NW,1,0,,
2734,B4_LC,PC,GW,1,1,,
2735,B4_LC,PC,GW,1,1,,
2736,B4_LC,PC,GW,1,1,,
2737,B4_LC,PC,NAL,-1,0,,
2738,B4_LC,PI,GAL,-1,1,,
2739,B4_LC,PC,GW,1,1,,
2740,B4_LC,PC,NAL,-1,0,,
2741,B4_LC,PI,GAL,-1,1,,
2742,B4_LC,PI,GAL,-1,1,,
2743,B4_LC,PC,NAL,-1,0,,
2744,B4_LC,PI,GAL,-1,1,,
2745,B4_LC,PC,GW,1,1,,
2746,B4_LC,PC,GW,1,1,,
2747,B4_LC,PI,NW,1,0,,
2748,B4_LC,PC,GW,1,1,,
2749,B4_LC,PC,NAL,-1,0,,
2750,B4_LC,PC,GW,1,1,,
2751,B4_LC,PC,NAL,-1,0,,
2752,B4_LC,PI,NW,1,0,,
2753,B4_LC,PI,GAL,-1,1,,
2754,B4_LC,PC,NAL,-1,0,,
2755,B4_LC,PC,NAL,-1,0,,
2756,B4_LC,PC,NAL,-1,0,,
2757,B4_LC,PI,NW,1,0,,
2758,B4_LC,PI,GAL,-1,1,,
2759,B4_LC,PI,NW,1,0,,
2760,B4_LC,PC,NAL,-1,0,,
2761,B4_LC,PC,GW,1,1,,
2762,B4_LC,PC,GW,1,1,,
2763,B4_LC,PC,NAL,-1,0,,
2764,B4_LC,PC,NAL,-1,0,,
2765,B4_LC,PI,NW,1,0,,
2766,B4_LC,PI,GAL,-1,1,,
2767,B4_LC,PC,GW,1,1,,
2768,B4_LC,PC,NAL,-1,0,,
2769,B4_LC,PC,GW,1,1,,
2770,B4_LC,PI,NW,1,0,,
2771,B4_LC,PI,NW,1,0,,
2772,B4_LC,PC,GW,1,1,,
2773,B4_LC,PC,GW,1,1,,
2774,B4_LC,PC,GW,1,1,,
2775,B4_LC,PC,GW,1,1,,
2776,B4_LC,PC,GW,1,1,,
2777,B4_LC,PC,NAL,-1,0,,
2778,B4_LC,PC,NAL,-1,0,,
2779,B4_LC,PI,GAL,-1,1,,
2780,B4_LC,PC,NAL,-1,0,,
2781,B4_LC,PC,NAL,-1,0,,
2782,B4_LC,PC,GW,1,1,,
2783,B4_LC,PI,NW,1,0,,
2784,B4_LC,PC,NAL,-1,0,,
2785,B4_LC,PC,GW,1,1,,
2786,B4_LC,PC,GW,1,1,,
2787,B4_LC,PC,NAL,-1,0,,
2788,B4_LC,PI,NW,1,0,,
2789,B4_LC,PC,NAL,-1,0,,
2790,B4_LC,PI,GAL,-1,1,,
2791,B4_LC,PI,NW,1,0,,
2792,B4_LC,PC,GW,1,1,,
2793,B4_LC,PI,NW,1,0,,
2794,B4_LC,PC,GW,1,1,,
2795,B4_LC,PI,NW,1,0,,
2796,B4_LC,PC,NAL,-1,0,,
2797,B4_LC,PC,NAL,-1,0,,
2798,B4_LC,PI,NW,1,0,,
2799,B4_LC,PI,GAL,-1,1,,
2800,B4_LC,PI,GAL,-1,1,,
2801,B4_LC,PC,NAL,-1,0,,
2802,B4_LC,PC,GW,1,1,,
2803,B4_LC,PC,GW,1,1,,
2804,B4_LC,PC,NAL,-1,0,,
2805,B4_LC,PC,GW,1,1,,
2806,B4_LC,PI,NW,1,0,,
2807,B4_LC,PI,NW,1,0,,
2808,B4_LC,PC,NAL,-1,0,,
2809,B4_LC,PI,GAL,-1,1,,
2810,B4_LC,PC,NAL,-1,0,,
2811,B4_LC,PC,NAL,-1,0,,
2812,B4_LC,PC,NAL,-1,0,,
2813,B4_LC,PI,GAL,-1,1,,
2814,B4_LC,PC,NAL,-1,0,,
2815,B4_LC,PC,GW,1,1,,
2816,B4_LC,PI,GAL,-1,1,,
2817,B4_LC,PC,GW,1,1,,
2818,B4_LC,PC,GW,1,1,,
2819,B4_LC,PC,NAL,-1,0,,
2820,B4_LC,PI,NW,1,0,,
2821,B4_LC,PI,GAL,-1,1,,
2822,B4_LC,PI,GAL,-1,1,,
2823,B4_LC,PC,GW,1,1,,
2824,B4_LC,PC,NAL,-1,0,,
2825,B4_LC,PI,GAL,-1,1,,
2826,B4_LC,PC,GW,1,1,,
2827,B4_LC,PC,GW,1,1,,
2828,B4_LC,PC,NAL,-1,0,,
2829,B4_LC,PC,NAL,-1,0,,
2830,B4_LC,PC,GW,1,1,,
2831,B4_LC,PI,GAL,-1,1,,
2832,B4_LC,PI,NW,1,0,,
2833,B4_LC,PI,GAL,-1,1,,
2834,B4_LC,PI,GAL,-1,1,,
2835,B4_LC,PI,GAL,-1,1,,
2836,B4_LC,PI,NW,1,0,,
2837,B4_LC,PC,NAL,-1,0,,
2838,B4_LC,PC,NAL,-1,0,,
2839,B4_LC,PC,NAL,-1,0,,
2840,B4_LC,PC,GW,1,1,,
2841,B4_LC,PC,NAL,-1,0,,
2842,B4_LC,PC,NAL,-1,0,,
2843,B4_LC,PC,NAL,-1,0,,
2844,B4_LC,PC,NAL,-1,0,,
2845,B4_LC,PC,GW,1,1,,
2846,B4_LC,PC,GW,1,1,,
2847,B4_LC,PI,GAL,-1,1,,
2848,B4_LC,PC,GW,1,1,,
2849,B4_LC,PI,GAL,-1,1,,
2850,B4_LC,PI,NW,1,0,,
2851,B4_LC,PI,GAL,-1,1,,
2852,B4_LC,PC,NAL,-1,0,,
2853,B4_LC,PC,NAL,-1,0,,
2854,B4_LC,PI,GAL,-1,1,,
2855,B4_LC,PC,GW,1,1,,
2856,B4_LC,PI,NW,1,0,,
2857,B4_LC,PC,GW,1,1,,
2858,B4_LC,PC,NAL,-1,0,,
2859,B4_LC,PC,GW,1,1,,
2860,B4_LC,PC,NAL,-1,0,,
2861,B4_LC,PC,GW,1,1,,
2862,B4_LC,PC,NAL,-1,0,,
2863,B4_LC,PC,NAL,-1,0,,
2864,B4_LC,PI,NW,1,0,,
2865,B4_LC,PC,NAL,-1,0,,
2866,B4_LC,PI,GAL,-1,1,,
2867,B4_LC,PI,NW,1,0,,
2868,B4_LC,PC,NAL,-1,0,,
2869,B4_LC,PC,NAL,-1,0,,
2870,B4_LC,PC,GW,1,1,,
2871,B4_LC,PI,GAL,-1,1,,
2872,B4_LC,PI,GAL,-1,1,,
2873,B4_LC,PC,NAL,-1,0,,
2874,B4_LC,PI,GAL,-1,1,,
2875,B4_LC,PC,NAL,-1,0,,
2876,B4_LC,PI,NW,1,0,,
2877,B4_LC,PC,GW,1,1,,
2878,B4_LC,PC,GW,1,1,,
2879,B4_LC,PC,GW,1,1,,
2880,B4_LC,PC,GW,1,1,,
2881,B4_LC,PC,NAL,-1,0,,
2882,B4_LC,PC,NAL,-1,0,,
2883,B4_LC,PC,NAL,-1,0,,
2884,B4_LC,PC,GW,1,1,,
2885,B4_LC,PI,NW,1,0,,
2886,B4_LC,PI,NW,1,0,,
2887,B4_LC,PI,GAL,-1,1,,
2888,B4_LC,PC,NAL,-1,0,,
2889,B4_LC,PC,NAL,-1,0,,
2890,B4_LC,PI,NW,1,0,,
2891,B4_LC,PC,GW,1,1,,
2892,B4_LC,PC,NAL,-1,0,,
2893,B4_LC,PI,NW,1,0,,
2894,B4_LC,PI,NW,1,0,,
2895,B4_LC,PC,GW,1,1,,
2896,B4_LC,PI,GAL,-1,1,,
2897,B4_LC,PI,GAL,-1,1,,
2898,B4_LC,PC,GW,1,1,,
2899,B4_LC,PC,GW,1,1,,
2900,B4_LC,PC,GW,1,1,,
2901,B4_LC,PC,GW,1,1,,
2902,B4_LC,PC,NAL,-1,0,,
2903,B4_LC,PC,NAL,-1,0,,
2904,B4_LC,PC,GW,1,1,,
2905,B4_LC,PC,NAL,-1,0,,
2906,B4_LC,PC,NAL,-1,0,,
2907,B4_LC,PC,NAL,-1,0,,
2908,B4_LC,PC,GW,1,1,,
2909,B4_LC,PI,NW,1,0,,
2910,B4_LC,PI,NW,1,0,,
2911,B4_LC,PC,GW,1,1,,
2912,B4_LC,PC,GW,1,1,,
2913,B4_LC,PC,NAL,-1,0,,
2914,B4_LC,PI,NW,1,0,,
2915,B4_LC,PC,NAL,-1,0,,
2916,B4_LC,PI,NW,1,0,,
2917,B4_LC,PC,GW,1,1,,
2918,B4_LC,PI,GAL,-1,1,,
2919,B4_LC,PC,NAL,-1,0,,
2920,B4_LC,PC,GW,1,1,,
2921,B4_LC,PI,NW,1,0,,
2922,B4_LC,PC,NAL,-1,0,,
2923,B4_LC,PC,GW,1,1,,
2924,B4_LC,PC,NAL,-1,0,,
2925,B4_LC,PC,GW,1,1,,
2926,B4_LC,PC,NAL,-1,0,,
2927,B4_LC,PC,GW,1,1,,
2928,B4_LC,PC,NAL,-1,0,,
2929,B4_LC,PI,GAL,-1,1,,
2930,B4_LC,PC,GW,1,1,,
2931,B4_LC,PC,GW,1,1,,
2932,B4_LC,PC,GW,1,1,,
2933,B4_LC,PI,GAL,-1,1,,
2934,B4_LC,PC,GW,1,1,,
2935,B4_LC,PC,NAL,-1,0,,
2936,B4_LC,PC,NAL,-1,0,,
2937,B4_LC,PI,NW,1,0,,
2938,B4_LC,PC,NAL,-1,0,,
2939,B4_LC,PI,NW,1,0,,
2940,B4_LC,PI,NW,1,0,,
2941,B4_LC,PC,GW,1,1,,
2942,B4_LC,PC,NAL,-1,0,,
2943,B4_LC,PC,NAL,-1,0,,
2944,B4_LC,PC,GW,1,1,,
2945,B4_LC,PC,NAL,-1,0,,
2946,B4_LC,PC,NAL,-1,0,,
2947,B4_LC,PC,NAL,-1,0,,
2948,B4_LC,PC,NAL,-1,0,,
2949,B4_LC,PI,NW,1,0,,
2950,B4_LC,PC,GW,1,1,,
2951,B4_LC,PC,NAL,-1,0,,
2952,B4_LC,PC,NAL,-1,0,,
2953,B4_LC,PC,GW,1,1,,
2954,B4_LC,PC,GW,1,1,,
2955,B4_LC,PI,NW,1,0,,
2956,B4_LC,PC,NAL,-1,0,,
2957,B4_LC,PC,GW,1,1,,
2958,B4_LC,PC,GW,1,1,,
2959,B4_LC,PI,GAL,-1,1,,
2960,B4_LC,PC,NAL,-1,0,,
2961,B4_LC,PC,GW,1,1,,
2962,B4_LC,PC,GW,1,1,,
2963,B4_LC,PC,NAL,-1,0,,
2964,B4_LC,PC,GW,1,1,,
2965,B4_LC,PI,GAL,-1,1,,
2966,B4_LC,PC,GW,1,1,,
2967,B4_LC,PI,NW,1,0,,
2968,B4_LC,PI,GAL,-1,1,,
2969,B4_LC,PC,GW,1,1,,
2970,B4_LC,PI,GAL,-1,1,,
2971,B4_LC,PC,NAL,-1,0,,
2972,B4_LC,PI,GAL,-1,1,,
2973,B4_LC,PI,NW,1,0,,
2974,B4_LC,PC,GW,1,1,,
2975,B4_LC,PC,GW,1,1,,
2976,B4_LC,PI,GAL,-1,1,,
2977,B4_LC,PC,GW,1,1,,
2978,B4_LC,PI,GAL,-1,1,,
2979,B4_LC,PC,NAL,-1,0,,
2980,B4_LC,PC,GW,1,1,,
2981,B4_LC,PI,NW,1,0,,
2982,B4_LC,PC,NAL,-1,0,,
2983,B4_LC,PC,NAL,-1,0,,
2984,B4_LC,PC,GW,1,1,,
2985,B4_LC,PC,GW,1,1,,
2986,B4_LC,PC,GW,1,1,,
2987,B4_LC,PI,NW,1,0,,
2988,B4_LC,PI,NW,1,0,,
2989,B4_LC,PC,GW,1,1,,
2990,B4_LC,PC,NAL,-1,0,,
2991,B4_LC,PI,NW,1,0,,
2992,B4_LC,PC,GW,1,1,,
2993,B4_LC,PI,GAL,-1,1,,
2994,B4_LC,PC,GW,1,1,,
2995,B4_LC,PC,GW,1,1,,
2996,B4_LC,PC,NAL,-1,0,,
2997,B4_LC,PC,GW,1,1,,
2998,B4_LC,PC,NAL,-1,0,,
2999,B4_LC,PC,NAL,-1,0,,
3000,B4_LC,PC,GW,1,1,,
